"","x"
"3875",1043676.42705106
"3876",531308.93464823
"3877",703743.481020034
"3878",138236.301943611
"3879",552016.384287532
"3880",521592.865096172
"3881",163360.057958967
"3882",1605715.40124665
"3883",224167.803982548
"3884",414054.475378758
"3885",229429.673921113
"3886",1428282.12082677
"3887",810894.889441386
"3888",398367.692572958
"3889",172017.172719616
"3890",382894.171447513
"3891",424965.821082246
"3892",685212.413288277
"3893",819533.066874334
"3894",511204.025225616
"3895",489862.846923924
"3896",472443.256569339
"3897",713441.921792909
"3898",629179.803649636
"3899",731418.774534848
"3900",599313.734765065
"3901",414209.646081446
"3902",320242.268704572
"3903",990028.867084815
"3904",300737.316552614
"3905",852110.369318262
"3906",900238.098571412
"3907",387482.770374276
"3908",610230.977155386
"3909",767915.984805811
"3910",393536.957597198
"3911",560194.184844328
"3912",361992.281574762
"3913",836664.364868103
"3914",299184.635732156
"3915",364998.190166648
"3916",533760.099501834
"3917",596392.211872925
"3918",408118.127966325
"3919",510533.550512205
"3920",856075.447819614
"3921",568581.679140689
"3922",910897.390933609
"3923",307821.788409327
"3924",710810.209152304
"3925",320963.865938161
"3926",365801.088869235
"3927",311414.832407121
"3928",402231.06063564
"3929",149742.686868506
"3930",541244.183272411
"3931",997720.917475938
"3932",295911.925584768
"3933",544955.409261099
"3934",731910.075671136
"3935",822329.898723996
"3936",433353.114273568
"3937",279469.883050111
"3938",229089.761404415
"3939",425139.032135073
"3940",1372630.16433531
"3941",1166953.19073686
"3942",902351.36277377
"3943",315937.230366381
"3944",273341.251889511
"3945",807243.81953332
"3946",349300.013506508
"3947",913374.83459161
"3948",285199.955054715
"3949",597952.453762908
"3950",1002286.70174088
"3951",354792.896479178
"3952",407436.930349675
"3953",835728.730013776
"3954",875896.829620146
"3955",385584.672604721
"3956",862133.134720911
"3957",1433231.3396385
"3958",343427.834591293
"3959",494949.837998311
"3960",862813.38416582
"3961",482365.519475464
"3962",672241.925372511
"3963",698114.007599652
"3964",1087953.30218546
"3965",1113898.71811711
"3966",233649.519088827
"3967",409775.384235232
"3968",411602.208451732
"3969",649393.999167693
"3970",488537.092568054
"3971",431158.230535906
"3972",565614.945307312
"3973",674605.977912081
"3974",662354.511119976
"3975",848774.765802901
"3976",248224.725351533
"3977",432753.068811903
"3978",616444.408096187
"3979",1045254.36008847
"3980",480397.179847804
"3981",208009.864590304
"3982",1093196.00409998
"3983",723238.899204996
"3984",622784.643776947
"3985",398298.496987922
"3986",836408.728053465
"3987",553036.47442153
"3988",426394.111708392
"3989",334007.422273937
"3990",971392.546575245
"3991",394661.366337681
"3992",422333.201457398
"3993",920001.026671737
"3994",560518.322085299
"3995",439300.298843731
"3996",243689.164250672
"3997",1131004.55339678
"3998",766604.124673367
"3999",246830.44963556
"4000",799633.530150002
"4001",309337.949201801
"4002",913441.010346155
"4003",741413.245059608
"4004",412492.996063403
"4005",1201942.85316809
"4006",546839.851764823
"4007",464199.121198048
"4008",111852.733399233
"4009",443758.869885841
"4010",829264.691562691
"4011",381200.19142705
"4012",181029.230029154
"4013",815565.322720892
"4014",998690.460449826
"4015",444798.453762652
"4016",914881.241875724
"4017",345724.286504779
"4018",1274993.69927726
"4019",275471.255167985
"4020",370009.374489441
"4021",491185.322444358
"4022",234523.377088232
"4023",1835924.79663952
"4024",371469.936143756
"4025",1331164.28934265
"4026",608103.967386857
"4027",781102.875632956
"4028",306293.26661899
"4029",529231.425894107
"4030",930407.361071487
"4031",825050.142226056
"4032",593037.774831455
"4033",382046.673563076
"4034",673502.555451907
"4035",396390.181505867
"4036",636107.976734493
"4037",368357.81240081
"4038",295583.93755239
"4039",365500.016547256
"4040",1268683.59285765
"4041",264663.29657357
"4042",239109.283804712
"4043",294846.156103452
"4044",358141.673366328
"4045",458212.061470786
"4046",294475.833241018
"4047",291676.278619702
"4048",401459.400287029
"4049",117507.880713331
"4050",354585.080132417
"4051",279755.250836331
"4052",840678.703746643
"4053",505129.211724051
"4054",776878.317582006
"4055",327284.684075671
"4056",252458.206398567
"4057",1037451.21420465
"4058",317700.909995439
"4059",1002399.71921423
"4060",169994.635205732
"4061",669455.199634804
"4062",807023.942792785
"4063",594441.000498243
"4064",833648.794323561
"4065",665352.210226042
"4066",392018.88063294
"4067",1161919.68963548
"4068",394707.528079752
"4069",782563.756477315
"4070",719638.361326305
"4071",719759.444807339
"4072",350769.662704924
"4073",551197.175898332
"4074",291060.228224906
"4075",330432.589158798
"4076",560158.628684306
"4077",463968.615300721
"4078",234928.635818162
"4079",328817.882113638
"4080",343267.990398731
"4081",237107.87799482
"4082",384439.357983753
"4083",624063.143197504
"4084",628534.937728541
"4085",347101.672708742
"4086",624438.227536325
"4087",401721.471968647
"4088",574548.643139271
"4089",370179.806513128
"4090",287683.970926335
"4091",980808.418941499
"4092",850388.583194825
"4093",1119687.43647671
"4094",832270.293685395
"4095",440556.690120951
"4096",313759.843279619
"4097",615867.158534372
"4098",386025.812244162
"4099",527475.366383164
"4100",1086298.3580958
"4101",562502.385729186
"4102",196018.8977887
"4103",441072.928810489
"4104",405311.968264403
"4105",908064.927332468
"4106",299439.909405108
"4107",975666.832985422
"4108",398081.817651481
"4109",307358.91502468
"4110",854524.807059621
"4111",372521.164455661
"4112",245602.374062681
"4113",895377.425414368
"4114",536989.828813777
"4115",203505.338204745
"4116",218526.526845017
"4117",643190.528573244
"4118",402765.636777421
"4119",634067.755343117
"4120",527379.378950439
"4121",259642.627759441
"4122",922238.798182095
"4123",452770.502231283
"4124",294002.880775964
"4125",536524.084990059
"4126",315350.661388671
"4127",346612.593802334
"4128",429509.515350865
"4129",493339.669170083
"4130",951550.322809174
"4131",882439.037174899
"4132",598991.556180563
"4133",586490.306956708
"4134",952055.970160696
"4135",743258.702532951
"4136",324106.732201748
"4137",349157.042572927
"4138",1256071.62008949
"4139",384372.548489833
"4140",1082437.76727105
"4141",120931.746182823
"4142",655989.076261395
"4143",169078.168022374
"4144",379575.718104204
"4145",467872.339188607
"4146",522045.526826882
"4147",363630.302420496
"4148",712280.158724727
"4149",323471.599366105
"4150",300240.430724786
"4151",438665.980715966
"4152",826056.099796769
"4153",509258.956441364
"4154",798437.004219743
"4155",570107.671451215
"4156",814032.92351109
"4157",446220.746462517
"4158",499157.107545916
"4159",630426.837837929
"4160",479782.684217747
"4161",346506.739991517
"4162",461296.000860238
"4163",773564.292924765
"4164",591820.133794855
"4165",269376.980156428
"4166",221189.114338736
"4167",427282.240669192
"4168",485029.470155707
"4169",587318.880255277
"4170",597815.27185328
"4171",634677.259425289
"4172",327733.324665222
"4173",1045371.03584579
"4174",431557.141192577
"4175",792460.399996571
"4176",359638.948650783
"4177",336788.214657244
"4178",284190.147832045
"4179",397211.183978307
"4180",707479.527883225
"4181",691016.448703989
"4182",397748.345371
"4183",710966.280278367
"4184",272836.887012202
"4185",337481.782113803
"4186",350928.674442416
"4187",1137489.73269315
"4188",1182470.26291097
"4189",287603.151799992
"4190",270388.054940549
"4191",1015083.40455422
"4192",457054.291368009
"4193",397550.678500797
"4194",455297.99306856
"4195",938982.267989336
"4196",823194.495642651
"4197",473348.707670321
"4198",282058.442722532
"4199",1030208.54152671
"4200",487367.28174385
"4201",430535.120667018
"4202",427714.945305479
"4203",299150.238633315
"4204",364986.351201504
"4205",874265.622549856
"4206",740464.446545853
"4207",747490.556346744
"4208",831787.932712257
"4209",500299.673468791
"4210",258023.106394324
"4211",1344323.66048564
"4212",590907.269854645
"4213",1245852.37826525
"4214",875967.09443677
"4215",249940.874670249
"4216",508374.99819532
"4217",557793.164777299
"4218",389179.035111902
"4219",415594.152606281
"4220",945918.301919008
"4221",672305.862038278
"4222",433066.519501663
"4223",405798.795516763
"4224",273241.743880949
"4225",1184947.11283565
"4226",473859.237260959
"4227",549679.672188657
"4228",501545.893015229
"4229",137731.568106333
