,x
13916,410181.9545
13917,581329.5272
13918,351153.7607
13919,1109436.905
13920,247841.6251
13921,272987.8848
13922,514049.3692
13923,297703.5371
13924,735150.8724
13925,632269.6021
13926,558932.1678
13927,655047.5907
13928,541955.5588
13929,221695.8022
13930,680419.7413
13931,1353971.862
13932,278452.1881
13933,444692.6733
13934,669451.8897
13935,863167.3415
13936,962714.4344
13937,503653.0948
13938,523648.5933
13939,190805.1029
13940,508555.9163
13941,370291.2629
13942,677865.2035
13943,530093.2554
13944,356631.1597
13945,367223.2082
13946,1082023.671
13947,648095.2368
13948,601333.6983
13949,733759.8372
13950,275932.8157
13951,613822.9544
13952,552133.0192
13953,143232.3058
13954,536120.6787
13955,338288.793
13956,517535.135
13957,676740.2253
13958,528324.9638
13959,762567.6631
13960,926200.9001
13961,273620.0111
13962,174902.0674
13963,559954.8274
13964,527067.9222
13965,571945.0564
13966,304398.1932
13967,246130.128
13968,571871.6514
13969,769306.0062
13970,252159.2557
13971,505066.3702
13972,562230.9396
13973,362086.9678
13974,1140443.967
13975,220885.8268
13976,364069.6681
13977,671121.044
13978,749619.7865
13979,431435.7603
13980,202962.3003
13981,368671.3121
13982,582446.1392
13983,290595.2399
13984,537172.3107
13985,825951.6888
13986,510362.3249
13987,239177.0646
13988,588619.0314
13989,754334.3814
13990,530388.6217
13991,286849.3253
13992,306982.872
13993,603281.6916
13994,275815.5946
13995,247346.576
13996,352500.3114
13997,258932.0191
13998,636984.4586
13999,649501.3635
14000,372730.4807
14001,569095.4648
14002,485043.4887
14003,737331.5371
14004,541720.7106
14005,1125090.98
14006,416444.181
14007,582063.3715
14008,353374.7064
14009,476800.8287
14010,243230.9194
14011,516646.302
14012,527865.1183
14013,511608.4792
14014,887795.3029
14015,806577.8641
14016,461858.439
14017,408721.1234
14018,620013.2394
14019,545221.4565
14020,746079.7505
14021,507659.2103
14022,533479.8317
14023,500822.0093
14024,978389.2464
14025,1045233.431
14026,435874.6052
14027,716090.7709
14028,644704.6303
14029,415423.2082
14030,585590.325
14031,378096.0013
14032,536798.5142
14033,265796.6209
14034,799416.4109
14035,1175152.373
14036,586275.7654
14037,542776.4354
14038,1305031.079
14039,479937.8487
14040,708797.9787
14041,521522.6678
14042,570609.1752
14043,399527.6245
14044,691154.5119
14045,456450.4607
14046,475516.0353
14047,351344.5349
14048,545505.1495
14049,420307.1023
14050,364224.9006
14051,639605.0581
14052,713139.0038
14053,241108.4295
14054,558660.4386
14055,591231.3334
14056,1060740.714
14057,211630.3347
14058,397542.9007
14059,290609.3856
14060,545517.9288
14061,542752.6922
14062,411195.4373
14063,228452.9388
14064,573464.5139
14065,565657.682
14066,545965.0333
14067,916557.33
14068,328587.8616
14069,554385.9063
14070,648601.2358
14071,1677469.914
14072,594264.3686
14073,470888.4512
14074,584718.0438
14075,396754.9744
14076,493079.3343
14077,355931.4209
14078,655516.9818
14079,817892.286
14080,310192.6325
14081,216653.3995
14082,279570.2953
14083,566343.1085
14084,502379.7169
14085,481052.718
14086,544282.7767
14087,423612.7452
14088,420491.9888
14089,297573.4128
14090,436356.1412
14091,534764.5102
14092,402954.52
14093,396153.7828
14094,557880.5358
14095,633147.9259
14096,493303.4162
14097,346711.5363
14098,474099.9288
14099,528324.9638
14100,780007.5778
14101,456291.1804
14102,358522.3828
14103,516563.6886
14104,567098.3203
14105,537678.2854
14106,766808.854
14107,655108.4154
14108,241449.5881
14109,1290680.566
14110,387815.5911
14111,1181523.559
14112,269788.3614
14113,941510.9087
14114,493755.2984
14115,695578.5427
14116,480953.4901
14117,713082.9602
14118,1046907.739
14119,540544.3905
14120,622138.2482
14121,518356.0742
14122,449277.7655
14123,252428.3133
14124,526499.5269
14125,511978.955
14126,255520.3333
14127,274959.7427
14128,772903.2291
14129,195194.1076
14130,353984.8845
14131,861277.5966
14132,547764.2966
14133,246283.9802
14134,869999.2877
14135,263447.5692
14136,532341.8521
14137,234940.1554
14138,569274.8539
14139,624680.3197
14140,410323.0412
14141,776976.8544
14142,548372.7818
14143,330449.4307
14144,248156.5897
14145,1022969.705
14146,1098075.976
14147,204873.3728
14148,214032.1889
14149,533309.3512
14150,451299.105
14151,777985.0226
14152,637648.1563
14153,332628.3704
14154,553852.8744
14155,364216.3671
14156,284441.1497
14157,563040.915
14158,234480.3864
14159,343726.2927
14160,533258.1689
14161,163547.3937
14162,247506.4295
14163,256727.6878
14164,506374.7537
14165,456773.1899
14166,407946.5506
14167,662971.9271
14168,550128.4814
14169,616416.1314
14170,745330.7455
14171,338103.7385
14172,444597.3788
14173,528262.6197
14174,584831.6467
14175,475477.8096
14176,771076.8833
14177,251092.4905
14178,319507.1543
14179,547189.2076
14180,277547.2691
14181,180859.7575
14182,393181.2205
14183,1185451.575
14184,537296.9223
14185,1003004.275
14186,561794.7225
14187,505672.9913
14188,798505.6437
14189,573560.1914
14190,429979.0603
14191,539544.0239
14192,1120944.599
14193,463897.9543
14194,870934.2194
14195,464733.491
14196,641147.9001
14197,659753.873
14198,530557.047
14199,956859.9543
14200,659770.2513
14201,522237.2722
14202,563809.7022
14203,564349.2603
14204,430688.0524
14205,443270.7252
14206,874868.526
14207,1159985.563
14208,432680.3812
14209,1722825.65
14210,448515.3762
14211,419310.2478
14212,425798.7478
14213,551493.7359
14214,942135.7206
14215,524201.8555
14216,566408.7872
14217,458544.6106
14218,510175.5223
14219,522522.9961
14220,566436.4242
14221,478398.9524
14222,550333.9675
14223,539043.738
14224,529248.5347
14225,529560.0776
14226,665081.4743
14227,320322.5196
14228,904126.8676
14229,514138.9369
14230,360909.6153
14231,588488.9468
14232,726193.4347
14233,533485.3813
14234,671711.2525
14235,642156.9019
14236,389917.5897
14237,603952.4443
14238,661320.2644
14239,531366.9841
14240,541343.4786
14241,498102.6415
14242,716341.4304
14243,597161.0739
14244,403718.6648
14245,418635.5559
14246,721095.323
14247,519778.0289
14248,403034.8588
14249,328618.9724
14250,287342.3436
14251,532035.7962
14252,611780.0997
14253,911275.7049
14254,456361.1293
14255,377868.8655
14256,472224.7918
14257,424745.2966
14258,264928.509
14259,524898.1065
14260,1043168.462
14261,810197.3451
14262,241669.2582
14263,531275.3472
14264,342980.5012
14265,228923.2749
14266,611337.7533
14267,200462.4635
14268,452634.7887
14269,834764.9411
14270,520965.2746
14271,255446.3299
14272,245231.6144
14273,671719.0168
14274,314682.009
14275,401517.3939
14276,246065.8295
14277,417583.9239
14278,1528192.186
14279,531883.9609
14280,275507.0583
14281,630670.7689
14282,385092.8644
14283,470656.5581
14284,290644.6275
14285,626151.9605
14286,696947.9731
14287,294095.0748
14288,459153.1544
14289,1042347.363
14290,994799.1671
14291,366398.7951
14292,235536.0729
14293,198523.5319
14294,381333.9485
14295,386948.8839
14296,819044.692
14297,519092.6651
14298,538979.2937
14299,574426.738
14300,523091.3149
14301,291738.4183
14302,541977.4621
14303,427048.3376
14304,304696.5911
14305,852502.1178
14306,536417.8083
14307,348353.8566
14308,644719.7076
14309,317920.0327
14310,295443.451
14311,519155.0092
14312,261937.8307
14313,970956.6066
14314,483702.2133
14315,758642.3977
14316,585213.093
14317,558430.2476
14318,610136.0111
14319,616267.4014
14320,509533.9583
14321,369711.8069
14322,372057.9127
14323,254765.0972
14324,590716.3353
14325,441170.5982
14326,539991.2431
14327,602864.1263
14328,503508.7253
14329,210228.4122
14330,695996.8344
14331,991361.2041
14332,515606.9759
14333,511560.7325
14334,1090754.472
14335,621283.0603
14336,355402.8023
14337,270902.2226
14338,284939.5961
14339,244827.2418
14340,778021.5322
14341,360448.0527
14342,416353.4142
14343,574184.6679
14344,469319.9635
14345,521069.9755
14346,528768.671
14347,882663.9027
14348,403914.63
14349,478859.1634
14350,536973.5606
14351,1303659.345
14352,646383.6874
14353,401787.2233
14354,512678.6799
14355,525021.0571
14356,520787.405
14357,492835.0725
14358,393064.4946
14359,429581.6812
14360,563720.6526
14361,630196.2634
14362,302363.4311
14363,386109.2928
14364,374083.6789
14365,535424.3754
14366,914554.0234
14367,494472.0549
14368,858511.0032
14369,375805.1692
14370,229640.1462
14371,524449.2263
14372,336352.4199
14373,472994.6254
14374,287594.8046
14375,272280.5168
14376,557939.4061
14377,443202.9081
14378,529690.1418
14379,267743.1955
14380,584707.1183
14381,613503.7238
14382,1265548.57
14383,264430.0626
14384,266042.4468
14385,1284585.869
14386,554077.6534
14387,416724.4385
14388,1275652.921
14389,510827.9153
14390,214371.7899
14391,268443.3468
14392,317607.0226
14393,527442.2131
14394,308576.0407
14395,988074.6013
14396,243480.1809
14397,613148.2752
14398,516833.1811
14399,437714.5003
14400,456679.7732
14401,456994.2579
14402,507063.6296
14403,259445.5987
14404,393685.4385
14405,374034.8097
14406,713913.6183
14407,666093.8938
14408,320324.658
14409,829757.6805
14410,324643.823
14411,247938.439
14412,731485.4751
14413,568721.6683
14414,845351.51
14415,719813.9269
14416,423477.0932
14417,578254.4173
14418,938281.3986
14419,409961.2593
14420,436257.4252
14421,239609.7696
14422,335752.9902
14423,823793.1193
14424,500510.4803
14425,567563.0655
14426,765747.2897
14427,931034.095
14428,200026.4377
14429,1261605.785
14430,882112.7098
14431,411038.1356
14432,332362.6337
14433,264453.5303
14434,244792.1148
14435,373835.0886
14436,710081.2797
14437,556509.77
14438,724246.6621
14439,250690.8198
14440,295588.5372
14441,502214.9391
14442,221692.6409
14443,1481843.261
14444,556113.9935
14445,354036.4418
14446,437743.7026
14447,252736.2294
14448,527888.8232
14449,550139.5601
14450,435496.5628
14451,455603.7165
14452,555543.9115
14453,508119.3161
14454,425795.5622
14455,534738.9873
14456,219345.2517
14457,968949.608
14458,547394.5546
14459,246252.7086
14460,586607.602
14461,451231.4093
14462,924578.3029
14463,484490.4382
14464,839643.0441
14465,348177.717
14466,926561.4053
14467,494098.2967
14468,1201483.745
14469,694404.3749
14470,385174.4941
14471,820179.1775
14472,207129.2223
14473,592521.4402
14474,537792.048
14475,541537.8477
14476,756492.3473
14477,425985.9152
14478,637901.2535
14479,558067.4149
14480,710003.1076
14481,551473.7487
14482,316610.015
14483,418463.4896
14484,675208.065
14485,276937.3516
14486,620192.7434
14487,131577.0286
14488,660831.6403
14489,525396.5529
14490,530183.0974
14491,731243.8363
14492,330303.8719
14493,574869.437
14494,662281.2254
14495,784070.9855
14496,369590.8425
14497,421355.2988
14498,470951.6119
14499,825174.484
14500,167930.8487
14501,369081.38
14502,373217.5802
14503,270909.7892
14504,556696.6874
14505,274520.09
14506,590144.6193
14507,544041.1201
14508,372588.9726
14509,750369.987
14510,1070888.325
14511,239461.4531
14512,296279.9088
14513,462428.4585
14514,616395.4486
14515,771253.8846
14516,484271.975
14517,340251.7653
14518,596285.5549
14519,239558.3511
14520,791681.5971
14521,506046.8261
14522,476122.7572
14523,809962.6044
14524,379429.4943
14525,1001334.701
14526,350285.3746
14527,548329.2564
14528,1128623.07
14529,429803.0685
14530,678176.656
14531,529549.2147
14532,421681.3037
14533,439871.085
14534,643530.3617
14535,735278.7079
14536,539913.8807
14537,514162.9786
14538,265585.8008
14539,433665.8685
14540,181433.1742
14541,816659.3376
14542,528068.174
14543,258486.2987
14544,388834.6096
14545,1090894.513
14546,537553.7504
14547,260380.1474
14548,540834.0544
14549,1037326.154
14550,518949.5613
14551,507620.8697
14552,434329.5034
14553,216202.164
14554,384154.2229
14555,744285.9986
14556,417596.758
14557,567226.3674
14558,578002.555
14559,223094.5635
14560,529069.1978
14561,679728.9111
14562,320832.0064
14563,937735.2259
14564,526510.4907
14565,488860.541
14566,538033.6281
14567,597207.0014
14568,481364.1078
14569,496326.5091
14570,616022.3476
14571,368709.5762
14572,592337.3246
14573,363759.6203
14574,514527.9048
14575,789881.8617
14576,600918.1257
14577,549701.3503
14578,637404.124
14579,491343.9995
14580,560423.9949
14581,386435.9932
14582,841548.7066
14583,1386832.129
14584,586187.9749
14585,559998.933
14586,383102.1392
14587,563892.9268
14588,436435.3574
14589,565192.3252
14590,312726.8243
14591,612779.8803
14592,537615.9796
14593,528782.8167
14594,764563.1223
14595,529937.3863
14596,786613.9712
14597,291046.1451
14598,324565.66
14599,296781.7142
14600,476117.381
14601,203132.18
14602,311528.5765
14603,429117.5069
14604,288615.6383
14605,229955.7297
14606,349346.6949
14607,549794.9659
14608,969875.3767
14609,356583.4896
14610,178982.9787
14611,818898.0556
14612,825162.3962
14613,458233.7388
14614,805144.6204
14615,389061.7837
14616,286913.0358
14617,548671.7431
14618,1175865.385
14619,612734.2859
14620,207518.1902
14621,261726.5511
14622,523142.5803
14623,849452.0398
14624,454094.0405
14625,519528.844
14626,1391066.599
14627,1136309.817
14628,468990.5547
14629,715062.2045
14630,372099.8178
14631,1183177.714
14632,546156.0434
14633,904489.1503
14634,1058729.302
14635,592343.0563
14636,542285.479
14637,295455.0922
14638,450309.1664
14639,413468.0235
14640,525011.8309
14641,533840.9254
14642,508057.0103
14643,491322.013
14644,491732.4317
14645,541031.8347
14646,528986.4249
14647,436008.0871
14648,427833.0261
14649,1136488.672
14650,774952.129
14651,671229.1282
14652,380340.4529
14653,356594.2174
14654,337138.1172
14655,230267.2204
14656,236871.6351
14657,353468.1996
14658,443452.1695
14659,662523.2268
14660,529616.9104
14661,434067.6222
14662,561922.8845
14663,595493.5498
14664,193211.2245
14665,369369.4031
14666,789374.572
14667,528937.0196
14668,552384.7073
14669,522970.222
14670,568074.9437
14671,507309.4173
14672,169411.7054
14673,631848.0206
14674,716658.8538
14675,647285.2614
14676,701166.1156
14677,558542.1947
14678,563047.7722
14679,468122.0076
14680,573512.3438
14681,266042.3703
14682,204309.3612
14683,1142685.136
14684,626018.3394
14685,312598.8155
14686,359423.7834
14687,269476.8324
14688,951212.5801
14689,386025.3373
14690,801357.5839
14691,541603.6273
14692,272084.3321
14693,245261.244
14694,255072.4568
14695,613393.6469
14696,557869.5337
14697,236146.0669
14698,262245.152
14699,541665.9331
14700,454365.1671
14701,1532385.721
14702,795544.4801
14703,285677.8836
14704,560015.4082
14705,591666.7002
14706,495089.8758
14707,496328.3283
14708,176144.7479
14709,449299.8912
14710,378982.7267
14711,459289.4636
14712,476285.7474
14713,555564.1808
14714,1568584.176
14715,933927.8125
14716,596477.3264
14717,578487.5788
14718,921801.0738
14719,317486.4655
14720,603518.2281
14721,313256.5422
14722,266722.5735
14723,505058.8419
14724,684211.2951
14725,695606.4203
14726,870546.2973
14727,668762.7586
14728,344549.0335
14729,244566.1233
14730,573356.301
14731,529267.1174
14732,425844.7901
14733,349159.7392
14734,758891.3785
14735,1636699.851
14736,534614.4
14737,518916.8264
14738,528248.2829
14739,434289.1626
14740,776441.7476
14741,332598.9004
14742,698871.7649
14743,398721.1612
14744,568968.5844
14745,466458.0278
14746,404902.5516
14747,461598.2137
14748,515790.5726
14749,357270.4569
14750,373811.0085
14751,394948.1445
14752,550704.3285
14753,602766.7317
14754,521203.5722
14755,534555.582
14756,567215.4036
14757,291298.1466
14758,622248.5987
14759,253822.9436
14760,782300.7777
14761,526455.7132
14762,401794.2158
14763,889129.1085
14764,496702.3609
14765,227611.6153
14766,516105.4223
14767,730387.7574
14768,539466.6614
14769,510408.2181
14770,266797.6064
14771,387907.2906
14772,494279.9004
14773,10711.22995
14774,281353.4585
14775,555391.7843
14776,1255469.649
14777,559310.1337
14778,828297.6801
14779,198071.1382
14780,377698.0481
14781,378997.4465
14782,315301.6697
14783,548867.8689
14784,545525.4571
14785,518348.431
14786,908054.9708
14787,476242.0692
14788,596985.2938
14789,391299.2811
14790,373919.5584
14791,319167.9883
14792,259246.9454
14793,562754.8324
14794,515226.3848
14795,1001836.292
14796,274974.0272
14797,730037.6837
14798,769241.9119
14799,252069.1522
14800,834904.0095
14801,735913.0246
14802,655788.7209
14803,568356.6453
14804,895218.2642
14805,1253760.178
14806,505762.6059
14807,510175.4458
14808,422700.2456
14809,464416.4124
14810,260310.3516
14811,722183.724
14812,681856.2102
14813,829069.1172
14814,546161.6174
14815,384573.7352
14816,531304.6783
14817,737817.2042
14818,361366.477
14819,762354.3921
14820,402003.4579
14821,386770.9899
14822,526556.3214
14823,478131.8494
14824,274004.8098
14825,406584.7698
14826,956390.5558
14827,303871.8482
14828,376879.1642
14829,416802.8444
14830,661580.0785
14831,423601.7048
14832,370584.2475
14833,557436.7521
14834,151705.818
14835,532693.9363
14836,389382.0478
14837,504498.0515
14838,310141.2905
14839,532250.2291
14840,1173741.008
14841,824044.2125
14842,488164.4494
14843,357541.7049
14844,266112.2044
14845,248253.9842
14846,308671.45
14847,326033.3238
14848,549018.6747
14849,584118.8056
14850,369332.6342
14851,559417.498
14852,324585.1955
14853,244269.8486
14854,268716.4788
14855,1272401.647
14856,410825.657
14857,363796.3266
14858,337946.4507
14859,1012418.821
14860,510294.5843
14861,679960.0444
14862,218546.2784
14863,218483.8961
14864,323264.1092
14865,462483.236
14866,236287.178
14867,359909.7387
14868,369176.6745
14869,382627.6963
14870,517283.9574
14871,330678.4611
14872,959237.8952
14873,544654.4594
14874,164656.4008
14875,444700.2781
14876,1152000.946
14877,1346501.847
14878,492395.4581
14879,390769.5249
14880,338041.4709
14881,466336.654
14882,436645.7042
14883,193484.3288
14884,940940.1779
14885,846395.5818
14886,771090.3585
14887,509477.0041
14888,993005.9231
14889,170010.9819
14890,379866.01
14891,526694.0874
14892,358652.1484
14893,528127.1208
14894,800880.0798
14895,414570.7994
14896,276501.1345
14897,1031092.098
14898,665918.5765
14899,210688.1811
14900,626514.5954
14901,419369.118
14902,730681.3301
14903,510195.4574
14904,489357.9932
14905,394863.7896
14906,425461.8936
14907,887802.0211
14908,506508.4131
14909,500658.8595
14910,494404.512
14911,595119.5553
14912,342923.3864
14913,1081573.865
14914,964916.3796
14915,1365222.222
14916,489117.6051
14917,416616.0035
14918,468582.0129
14919,435141.3938
14920,558375.5467
14921,541742.7215
14922,276531.6722
14923,287933.6335
14924,253950.9907
14925,526631.7816
14926,1263944.562
14927,544920.3555
14928,654108.1636
14929,264180.8394
14930,378649.1103
14931,556000.2832
14932,329593.7319
14933,843577.9343
14934,239176.988
14935,268580.7697
14936,347713.9404
14937,428296.842
14938,605227.6156
14939,842343.1539
14940,281703.1684
14941,555501.7671
14942,547786.1863
14943,562230.8631
14944,495322.7004
14945,744790.31
14946,439737.5265
14947,974020.5546
14948,242584.2331
14949,537296.9223
14950,899829.6634
14951,582867.1849
14952,88856.47907
14953,359185.774
14954,215333.9373
14955,565915.7076
14956,437825.9957
14957,297563.7324
14958,1089979.183
14959,524586.5775
14960,225621.9225
14961,831264.1569
14962,564913.448
14963,524872.8059
14964,276905.6219
14965,760286.0917
14966,454771.7163
14967,449755.7831
14968,525878.4859
14969,1273066.496
14970,296576.5966
14971,804952.6558
14972,250575.4754
14973,501262.3575
14974,908935.8459
14975,314471.3867
14976,157375.684
14977,561681.1513
14978,487761.6805
14979,458786.8479
14980,420068.1094
14981,408568.9513
14982,552880.977
14983,497125.1492
14984,235490.0001
14985,234597.4697
14986,455757.6069
14987,324731.8114
14988,871589.4289
14989,386098.1938
14990,740098.0748
14991,527683.3371
14992,467351.8933
14993,776063.82
14994,460340.1641
14995,716002.3858
14996,316765.6991
14997,702970.6786
14998,671251.4081
14999,195142.8422
15000,357301.4529
15001,589730.4203
15002,712364.9063
15003,918223.88
15004,457025.7721
15005,836686.6639
15006,512577.9573
15007,461302.8613
15008,561047.0912
15009,537301.0534
15010,1165771.473
15011,456484.8477
15012,230904.7544
15013,260511.6301
15014,505080.9293
15015,678121.5595
15016,388132.6941
15017,572980.5118
15018,276746.3415
15019,519591.2263
15020,608354.5649
15021,550440.0348
15022,311282.7888
15023,601278.806
15024,503188.8133
15025,424133.3173
15026,483923.3263
15027,580380.4194
15028,453389.9866
15029,425866.8393
15030,606851.6975
15031,847471.9895
15032,546159.4407
15033,435822.5295
15034,443236.9196
15035,404382.0038
15036,420581.5116
15037,796867.4227
15038,603406.9221
15039,544293.9003
15040,436631.2217
15041,562986.061
15042,165307.0509
15043,449416.8914
15044,1282991.454
15045,1110494.561
15046,300946.5507
15047,700247.9655
15048,298059.6174
15049,367793.2276
15050,848974.1371
15051,1139756.694
15052,198001.4189
15053,593116.6253
15054,1312880.293
15055,215590.4668
15056,216770.4828
15057,512916.9009
15058,886580.1969
15059,428256.4256
15060,488477.6203
15061,452298.1501
15062,424183.178
15063,591256.634
15064,221034.9983
15065,540130.4138
15066,528035.766
15067,472122.3198
15068,467832.1909
15069,379986.8875
15070,898585.8378
15071,490851.2419
15072,804677.615
15073,424855.3491
15074,434122.3997
15075,1042834.845
15076,399761.7911
15077,306991.3318
15078,321044.7671
15079,619368.094
15080,724003.7466
15081,364619.3416
15082,694112.0694
15083,511170.3842
15084,385825.7006
15085,397289.9677
15086,645564.7408
15087,267911.6208
15088,416513.4028
15089,625649.8425
15090,603518.4941
15091,680589.3561
15092,227428.8672
15093,410205.9962
15094,645212.9551
15095,1137868.37
15096,558576.2511
15097,495123.7403
15098,371172.874
15099,372532.5229
15100,637136.9444
15101,1052116.372
15102,818419.2222
15103,271384.6072
15104,542153.4157
15105,234913.0915
15106,495031.0055
15107,1187198.248
15108,1006755.452
15109,722672.8405
15110,446748.7647
15111,606712.5267
15112,542143.2737
15113,644320.106
15114,331418.5258
15115,624980.3349
15116,863039.2496
15117,627114.6959
15118,385114.4552
15119,494325.731
15120,763113.971
15121,380298.7534
15122,370400.7796
15123,364285.7878
15124,569146.8451
15125,229204.6629
15126,360719.6375
15127,689294.9485
15128,481819.9614
15129,349979.0748
15130,693383.3255
15131,688431.1344
15132,424490.5377
15133,492075.2322
15134,357824.2998
15135,607164.5479
15136,527520.3263
15137,1234136.183
15138,571303.7217
15139,589367.5111
15140,550333.9292
15141,556770.0402
15142,494507.3351
15143,578690.5579
15144,209133.9717
15145,273413.0616
15146,545019.4824
15147,540419.8554
15148,720855.7336
15149,390922.0949
15150,324748.3697
15151,913715.7368
15152,420048.1984
15153,552880.9387
15154,572363.0034
15155,573066.9742
15156,765587.6904
15157,530267.4906
15158,270722.9101
15159,277638.8921
15160,453746.9875
15161,497818.6295
15162,442458.674
15163,610450.913
15164,909292.7376
15165,578646.9806
15166,238558.0228
15167,567107.2532
15168,201868.3947
15169,204450.0346
15170,580153.3219
15171,206038.7522
15172,403016.7876
15173,950941.4267
15174,384660.0828
15175,758325.0206
15176,408108.7932
15177,544964.7049
15178,426396.5189
15179,1200132.947
15180,590831.4193
15181,357583.467
15182,524267.482
15183,722893.1434
15184,608311.833
15185,564710.354
15186,384201.9313
15187,518651.0897
15188,803918.4251
15189,345637.2428
15190,722432.7877
15191,577257.5628
15192,834509.2133
15193,391141.4897
15194,275635.7244
15195,313972.9786
15196,679635.0146
15197,523589.7613
15198,234791.9537
15199,652463.9594
15200,746642.3286
15201,720276.3382
15202,1063662.863
15203,415080.4077
15204,1288264.949
15205,536695.9517
15206,422326.2131
15207,909964.0453
15208,503959.3867
15209,1028540.025
15210,568162.1996
15211,570445.7253
15212,515852.8784
15213,574866.2375
15214,197059.1888
15215,550583.1907
15216,528812.4081
15217,447694.3155
15218,228607.1035
15219,384847.0384
15220,570972.2437
15221,241081.3273
15222,569299.2787
15223,540053.5489
15224,378902.1138
15225,395221.0726
15226,357930.6729
15227,560204.5023
15228,502013.4244
15229,229371.2726
15230,255932.1118
15231,814508.5364
15232,832773.636
15233,349775.9261
15234,544554.446
15235,539170.2656
15236,401816.5022
15237,994077.5106
15238,550663.1786
15239,535805.7525
15240,507796.8998
15241,566592.3456
15242,1370156.434
15243,540520.387
15244,774244.5629
15245,582004.4629
15246,728075.5269
15247,446171.5756
15248,1065104.074
15249,273966.2472
15250,396055.1281
15251,349192.7661
15252,289226.2373
15253,1093468.09
15254,1109854.515
15255,365200.1055
15256,219916.9294
15257,286123.4063
15258,794808.7771
15259,233140.8921
15260,589387.5815
15261,651615.1978
15262,326992.6756
15263,404396.5386
15264,154454.878
15265,417389.5165
15266,827662.1565
15267,353330.8305
15268,718228.5608
15269,505353.934
15270,286065.155
15271,547893.1158
15272,711661.3437
15273,671433.8247
15274,1536521.626
15275,493804.1653
15276,521888.936
15277,565804.4193
15278,391911.2987
15279,592047.9439
15280,621042.2746
15281,659940.853
15282,331743.2103
15283,253349.9575
15284,537425.7415
15285,652489.6174
15286,516666.2127
15287,249120.8063
15288,631239.2471
15289,511304.555
15290,413148.8896
15291,474011.2311
15292,538315.9408
15293,546286.229
15294,526120.2573
15295,422661.683
15296,398183.915
15297,238055.4836
15298,364031.213
15299,433670.1973
15300,741430.7428
15301,208413.9391
15302,560117.1849
15303,1156997.593
15304,246533.2033
15305,915035.0841
15306,496456.4138
15307,436643.469
15308,363341.7182
15309,229460.7571
15310,385004.7614
15311,180174.3172
15312,694709.1155
15313,470573.4863
15314,699949.5144
15315,1258280.308
15316,499785.013
15317,460782.5878
15318,686676.4631
15319,314343.3395
15320,514544.4566
15321,204371.667
15322,368528.2084
15323,827463.5415
15324,260427.32
15325,534922.5701
15326,685231.7704
15327,529134.9009
15328,405100.1203
15329,283236.7576
15330,540793.6137
15331,415703.4274
15332,265738.4844
15333,202196.062
15334,497378.7917
15335,583466.4548
15336,253366.5336
15337,593368.1984
15338,572273.1372
15339,294857.8393
15340,473583.2135
15341,332921.3933
15342,566852.4944
15343,510217.1071
15344,947083.2806
15345,249379.039
15346,779890.018
15347,629269.243
15348,1190801.333
15349,390820.8286
15350,510117.7824
15351,526943.1958
15352,593664.556
15353,368780.7905
15354,593168.1265
15355,357069.1402
15356,198206.6523
15357,383578.9116
15358,1209646.06
15359,561886.6823
15360,395356.6863
15361,252895.9615
15362,480486.3153
15363,369045.1469
15364,250757.2566
15365,835687.9248
15366,495606.7138
15367,990899.735
15368,367207.0455
15369,541552.2854
15370,201345.8233
15371,604528.0375
15372,362942.0018
15373,444177.7134
15374,517714.4092
15375,706718.8218
15376,583553.4993
15377,596294.4569
15378,246201.3667
15379,568414.3087
15380,1494744.898
15381,1081487.366
15382,544847.6217
15383,769672.5551
15384,741877.7642
15385,382638.775
15386,562694.6202
15387,1137151.081
15388,485111.8239
15389,457082.6187
15390,620345.0761
15391,514302.2259
15392,615688.7312
15393,270531.8233
15394,220204.7535
15395,323813.821
15396,198468.7162
15397,345335.3944
15398,211217.7384
15399,396094.364
15400,549567.8301
15401,920995.2947
15402,474552.2077
15403,516462.8584
15404,425500.5328
15405,470883.7322
15406,433944.4675
15407,540084.2464
15408,514206.1807
15409,530472.6781
15410,239368.0364
15411,1115641.016
15412,368709.5762
15413,663024.7257
15414,457996.6238
15415,815784.7063
15416,365139.8754
15417,511121.0732
15418,144987.2197
15419,592323.5207
15420,549765.6105
15421,998759.4233
15422,1030854.67
15423,405380.2769
15424,775945.4153
15425,673237.9844
15426,821057.4611
15427,675003.9387
15428,486036.4481
15429,344672.0032
15430,818444.1499
15431,676145.7507
15432,596073.6642
15433,406170.6401
15434,513672.1754
15435,497450.0444
15436,530256.4436
15437,211249.0099
15438,1088413.971
15439,177075.2421
15440,294161.5117
15441,1068032.447
15442,681379.6152
15443,280338.289
15444,470997.3277
15445,407340.006
15446,920185.5693
15447,197222.6002
15448,644081.8084
15449,252941.219
15450,510300.0191
15451,457034.5212
15452,509544.8978
15453,497035.9147
15454,658548.4514
15455,688240.7815
15456,835821.1089
15457,523527.4555
15458,561743.3805
15459,521810.0785
15460,685301.3302
15461,242084.8551
15462,633843.739
15463,266299.2366
15464,364419.4612
15465,574004.9585
15466,180143.3594
15467,979126.9215
15468,1060116.251
15469,513805.5605
15470,654597.0059
15471,919724.6361
15472,386214.2609
15473,216036.664
15474,1016609.848
15475,248097.7577
15476,259289.7539
15477,769973.0437
15478,790396.8981
15479,568485.2488
15480,1016284.319
15481,397642.0519
15482,370811.5048
15483,543720.0702
15484,599827.2805
15485,506504.9776
15486,230630.2062
